Fracture Date,Year,UWI,Well Area Name,Latitude_dd,Longitude_dd,Total Water Volume (m^3)
2019-06-10,2019,203A087H094G0800,LAPRISE,57.382894444444446,-122.04821944444444,15499.0
2019-06-10,2019,105140907817W600,SUNDOWN,55.726172222222225,-120.53966111111112,23708.6
2019-06-10,2019,104140907817W600,SUNDOWN,55.726127777777776,-120.53966111111112,26353.23
2019-06-10,2019,100090807817W600,SUNDOWN,55.726083333333335,-120.53966111111112,26488.91
2019-06-06,2019,200A045H094B0900,TOWNSEND,56.63753055555556,-122.07399166666666,12967.37
2019-06-06,2019,202A087H094G0800,LAPRISE,57.382894444444446,-122.0483,15218.2
2019-06-04,2019,203C077H094G0800,LAPRISE,57.382894444444446,-122.04838333333333,15659.9
2019-06-04,2019,102151708823W600,INGA,56.61161111111111,-121.61343055555555,22127.37
2019-06-01,2019,100161708823W600,INGA,56.61191388888889,-121.61376388888888,23665.63
2019-05-27,2019,100132608019W600,SATURN,55.96255277777778,-120.8468,3399.67
2019-05-26,2019,202A015L094A1200,BLUEBERRY,56.65147222222222,-121.90560555555557,85830.31
2019-05-26,2019,200A015L094A1200,BLUEBERRY,56.651558333333334,-121.905775,91957.766
2019-05-26,2019,200A014L094A1200,BLUEBERRY,56.65105555555555,-121.90475277777779,92080.311
2019-05-24,2019,200C002A094A1300,FIREWEED,56.75781666666666,-121.57858333333333,23660.5
2019-05-23,2019,200B014L094A1200,BLUEBERRY,56.65175833333333,-121.90483611111112,89332.489
2019-05-22,2019,100132008117W600,TOWER LAKE,56.0329,-120.60842777777778,13659.06024
2019-05-22,2019,100161908117W600,TOWER LAKE,56.032808333333335,-120.60842777777778,15086.8
2019-05-21,2019,100151908117W600,TOWER LAKE,56.032719444444446,-120.60842777777778,19172.49874
2019-05-18,2019,100141908117W600,TOWER LAKE,56.032630555555556,-120.60842777777778,20002.7
2019-05-18,2019,102131908117W600,TOWER LAKE,56.03253888888889,-120.60842777777778,28604.0
2019-05-15,2019,100161108118W600,TOWER,56.002722222222225,-120.67505277777778,13276.0
2019-05-14,2019,100131908117W600,TOWER LAKE,56.03245,-120.60843055555554,18259.9
2019-05-14,2019,106131708118W600,SEPTIMUS,56.01811111111111,-120.73860277777779,24730.63
2019-05-14,2019,102031408118W600,TOWER,56.002744444444446,-120.67520833333334,17509.1
2019-05-14,2019,110020608117W600,TOWER,56.002627777777775,-120.67443333333334,18997.8
2019-05-14,2019,103080608117W600,TOWER,56.0025,-120.67358333333334,18842.2
2019-05-13,2019,103042008118W600,SEPTIMUS,56.01817222222222,-120.7387,20456.6
2019-05-11,2019,200C029I094B1600,TOWN,56.922225,-122.08704444444444,26668.5
2019-05-09,2019,200C030I094B1600,TOWN,56.92218333333333,-122.08753888888889,37936.7
2019-05-09,2019,202C030I094B1600,TOWN,56.92217222222222,-122.0876611111111,32263.5
2019-05-09,2019,202C028I094B1600,TOWN,56.92223611111111,-122.08692222222221,20030.4
2019-05-08,2019,103131708118W600,SEPTIMUS,56.017938888888885,-120.73879444444445,24462.3001
2019-05-08,2019,105131708118W600,SEPTIMUS,56.018055555555556,-120.73866666666667,37201.7002
2019-05-08,2019,104131708118W600,SEPTIMUS,56.01799722222222,-120.73873055555556,29452.1001
2019-05-01,2019,102163508018W600,TOWERLAKE,55.972455555555555,-120.65561111111111,13387.3
2019-05-01,2019,103163508018W600,TOWERLAKE,55.97250555555556,-120.65547777777779,26497.5
2019-05-01,2019,102010208118W600,TOWERLAKE,55.97240555555556,-120.65574722222223,26497.5
2019-04-28,2019,202B040I094B1600,TOWN,56.92219166666666,-122.08741666666666,33799.0
2019-04-25,2019,102133507617W600,SUNDOWN,55.62939444444444,-120.51065833333334,8335.9
2019-04-24,2019,204A014L094A1200,BLUEBERRY,56.651355555555554,-121.90406944444445,99699.5
2019-04-24,2019,200C005L094A1200,BLUEBERRY,56.65138888888889,-121.90543333333333,97089.9
2019-04-24,2019,100163508018W600,TOWERLAKE,55.9727,-120.65494166666667,10578.66
2019-04-24,2019,103010208118W600,TOWERLAKE,55.972750000000005,-120.65480555555555,14926.8
2019-04-24,2019,100040108118W600,TOWERLAKE,55.9728,-120.65467222222223,29004.3
2019-04-23,2019,200C028I094B1600,TOWN,56.922244444444445,-122.0868,21172.1
2019-04-23,2019,202C029I094B1600,TOWN,56.922213888888884,-122.08716944444444,23671.3
2019-04-23,2019,203A015L094A1200,BLUEBERRY,56.651925,-121.90517777777778,96438.898
2019-04-23,2019,200B040I094B1600,TOWN,56.92220277777778,-122.08729166666666,33731.62836
2019-04-13,2019,100040207717W600,SUNDOWN,55.62952777777778,-120.51065833333334,9369.3
2019-04-12,2019,102040207717W600,SUNDOWN,55.62948333333333,-120.51065833333334,8062.9
2019-04-11,2019,102050108016W600,SUNRISE,55.90135,-120.34746388888888,8739.4
2019-04-11,2019,103120108016W600,SUNRISE,55.90148333333333,-120.34746388888888,8690.9
2019-04-11,2019,100133507617W600,SUNDOWN,55.62943888888889,-120.51065833333334,9137.1
2019-04-11,2019,102040108016W600,SUNRISE,55.90121666666666,-120.34746388888888,9342.8
2019-04-11,2019,200B065I094A1200,FIREWEED,56.69388055555555,-121.53919166666667,20908.01
2019-04-10,2019,100040108016W600,SUNRISE,55.90126111111111,-120.34746388888888,7093.8
2019-04-09,2019,203A065I094A1200,FIREWEED,56.69378888888888,-121.53901388888889,21559.5
2019-04-09,2019,200C053H093P1000,SUNDOWN,55.62935,-120.51065833333334,10282.8
2019-04-07,2019,102011408017W600,SUNRISE,55.94393888888889,-120.56772777777778,16837.1
2019-04-07,2019,100041308017W600,SUNRISE,55.94400555555555,-120.56761944444445,19472.9
2019-04-07,2019,202A065I094A1200,FIREWEED,56.69369722222222,-121.53883611111111,22766.47
2019-04-07,2019,103050108016W600,SUNRISE,55.90130555555555,-120.34746388888888,7381.1
2019-04-07,2019,202C053H093P1000,SUNDOWN,55.629305555555554,-120.51065833333334,9571.8
2019-04-06,2019,100011408017W600,SUNRISE,55.94387222222222,-120.56783333333333,20138.1
2019-04-05,2019,100050108016W600,SUNRISE,55.90139444444444,-120.34746388888888,6312.5
2019-04-04,2019,100083608114W600,MICA,56.06238333333333,-120.04116111111111,191.22
2019-04-03,2019,104120108016W600,SUNRISE,55.90143888888889,-120.34746388888888,6286.2
2019-03-29,2019,102161108017W600,SUNRISE,55.94346944444444,-120.56847499999999,19075.1
2019-03-29,2019,104161108017W600,SUNRISE,55.94360277777778,-120.56826111111111,26152.7
2019-03-28,2019,103161108017W600,SUNRISE,55.94353611111111,-120.56836944444444,26772.0
2019-03-22,2019,103051508019W600,SATURN,55.921949999999995,-120.8452361111111,13575.365
2019-03-21,2019,203C087H094B0900,TOWNSEND,56.6377,-122.0741,12966.59
2019-03-19,2019,102051508019W600,SATURN,55.92191666666666,-120.84523333333333,13260.8
2019-03-18,2019,102041508019W600,SATURN,55.92185277777777,-120.84523055555555,11869.4
2019-03-18,2019,200D040B094H0400,NIG CREEK,57.04320277777778,-121.77230555555555,10540.3
2019-03-18,2019,104163308723W600,INGA,56.61459444444444,-121.6135861111111,21374.84
2019-03-17,2019,200A040B094H0400,NIG CREEK,57.04309444444444,-121.77230833333333,12921.2
2019-03-17,2019,100071508019W600,SATURN,55.92198333333333,-120.84523888888889,9621.629
2019-03-17,2019,100160808721W600,STODDARTWEST,56.56099722222222,-121.3005111111111,26494.9
2019-03-16,2019,103163308723W600,INGA,56.61459444444444,-121.61339166666666,18498.59
2019-03-15,2019,100042907817W600,SUNRISE,55.79246111111111,-120.63613055555557,13764.2
2019-03-15,2019,100051508019W600,SATURN,55.92188611111111,-120.84523333333333,23541.199
2019-03-15,2019,100022907817W600,SUNRISE,55.79259444444444,-120.63613055555557,17085.0
2019-03-15,2019,200D021H094B0800,ALTARES,56.34486944444445,-121.9632388888889,1340.0
2019-03-15,2019,100123208425W600,ALTARES,56.344791666666666,-121.96332222222223,26892.0
2019-03-15,2019,200A050B094H0400,NIG CREEK,57.04330833333333,-121.77230277777778,9623.0
2019-03-14,2019,103161907817W600,SUNRISE,55.79223611111111,-120.63613055555557,9903.2
2019-03-13,2019,100161907817W600,SUNRISE,55.792325,-120.63613055555557,13750.8
2019-03-13,2019,105163308723W600,INGA,56.61459444444444,-121.61378333333333,22661.04
2019-03-13,2019,200D030B094H0400,NIG CREEK,57.04298611111111,-121.77231111111111,14180.9
2019-03-11,2019,200C076C094G0900,TOMMY LAKES,57.542094444444444,-122.29026388888889,28947.1
2019-03-11,2019,200A054D094H0500,LAPRISE,57.31538611111111,-121.94728333333333,13942.6
2019-03-11,2019,202B074C094H0400,NIG CREEK,57.04315277777778,-121.77271944444445,9757.7
2019-03-10,2019,106163308723W600,INGA,56.61459166666667,-121.61397777777778,22192.02
2019-03-10,2019,200A074C094H0400,NIG CREEK,57.04326111111111,-121.77271388888889,9747.2
2019-03-10,2019,103153308723W600,INGA,56.61459166666667,-121.61417222222222,24924.9
2019-03-09,2019,100032907817W600,SUNRISE,55.79250555555555,-120.63613055555557,10467.6
2019-03-08,2019,200B074C094H0400,NIG CREEK,57.04304444444444,-121.77272222222223,11355.46789
2019-03-08,2019,200B054D094H0500,LAPRISE,57.31534722222222,-121.94733055555555,15919.0
2019-03-07,2019,104153308723W600,INGA,56.61459166666667,-121.61436944444443,23147.74
2019-03-07,2019,100013007817W600,SUNRISE,55.79236944444444,-120.63613055555557,7281.3
2019-03-07,2019,100053208425W600,ALTARES,56.34475277777778,-121.96336388888889,25850.0
2019-03-07,2019,200C073C094H0400,NIG CREEK,57.043366666666664,-121.77271111111111,12882.3
2019-03-06,2019,100041508019W600,SATURN,55.921819444444445,-120.84522777777778,12413.4
2019-03-05,2019,102022907817W600,SUNRISE,55.79255,-120.63613055555557,13348.9
2019-03-05,2019,200D008E094H0500,LAPRISE,57.316177777777774,-121.94704166666666,15097.3
2019-03-05,2019,200A054C094G0900,TOMMY LAKES,57.54204166666666,-122.29039999999999,27206.0
2019-03-04,2019,100130608017W600,SUNRISE,55.89971388888889,-120.61194722222221,17847.9
2019-03-02,2019,102042907817W600,SUNRISE,55.79241388888889,-120.63613055555557,11786.9
2019-03-02,2019,200C008E094H0500,LAPRISE,57.31614166666667,-121.94709166666667,16000.1
2019-03-02,2019,205B090A094B1600,GUNDY,56.79960555555555,-122.1098611111111,12184.96
2019-03-02,2019,200D078G094B0900,KOBES,56.666647222222224,-122.24169722222223,17158.52
2019-03-01,2019,102161907817W600,SUNRISE,55.79228055555556,-120.63613055555557,8498.7
2019-02-28,2019,202A090A094B1600,GUNDY,56.799524999999996,-122.10979166666667,9006.67
2019-02-26,2019,204B090A094B1600,GUNDY,56.79964444444444,-122.10989444444444,11307.84
2019-02-26,2019,202D088G094B0900,KOBES,56.66662222222222,-122.24153888888888,14991.21
2019-02-25,2019,102150108526W600,ALTARES,56.344908333333336,-121.96319722222222,32700.0
2019-02-24,2019,203B090A094B1600,GUNDY,56.799683333333334,-122.10993055555555,9445.44
2019-02-23,2019,102140608017W600,SUNRISE,55.90047777777777,-120.61306388888889,15703.8726
2019-02-22,2019,100140608017W600,SUNRISE,55.89980277777778,-120.61194722222221,21572.6
2019-02-22,2019,203A081B094B1600,GUNDY,56.79976388888889,-122.11,9883.84
2019-02-22,2019,100150608017W600,SUNRISE,55.90056666666666,-120.61306388888889,18896.4
2019-02-21,2019,100023007713W600,BRIARRIDGE,55.70959444444445,-120.04985555555555,28864.7
2019-02-21,2019,202A081B094B1600,GUNDY,56.79980555555555,-122.11003333333333,11681.29
2019-02-21,2019,100040307814W600,BRIARRIDGE,55.70976944444445,-120.05010277777778,28685.0
2019-02-20,2019,100083408016W600,PARKLAND,55.989961111111114,-120.44917222222223,29331.8
2019-02-20,2019,200A081B094B1600,GUNDY,56.799844444444446,-122.11006944444443,13988.95
2019-02-19,2019,102083408016W600,PARKLAND,55.989919444444446,-120.44920833333333,23069.2
2019-02-19,2019,103093408016W600,PARKLAND,55.99,-120.4491388888889,27493.4
2019-02-19,2019,103020408117W600,TOWERLAKE,56.001869444444445,-120.63151944444444,16139.7
2019-02-19,2019,105020408117W600,TOWERLAKE,56.00195,-120.63145277777777,16486.3
2019-02-19,2019,100030408117W600,TOWERLAKE,56.00210277777778,-120.63128333333333,15960.1
2019-02-18,2019,202C005B094H0400,BIRCH,56.99431388888889,-121.66703333333334,12917.8
2019-02-18,2019,200B090A094B1600,GUNDY,56.799883333333334,-122.11010555555555,14680.02
2019-02-18,2019,100020408117W600,TOWERLAKE,56.00145,-120.6319861111111,5026.7
2019-02-18,2019,106160608116W600,PARKLAND,55.98988055555556,-120.44924166666667,19823.6
2019-02-17,2019,100143308017W600,TOWERLAKE,56.00165,-120.63179166666666,4699.1
2019-02-16,2019,202B090A094B1600,GUNDY,56.799724999999995,-122.10996388888888,16149.62
2019-02-16,2019,102070408117W600,TOWERLAKE,56.002027777777776,-120.63136666666666,14396.0
2019-02-15,2019,102093408016W600,PARKLAND,55.99004166666667,-120.44910277777778,28638.2
2019-02-14,2019,206B090A094B1600,GUNDY,56.79956388888889,-122.109825,14169.12
2019-02-14,2019,100151508219W600,WILDER,56.11824722222222,-120.9185638888889,11040.0
2019-02-14,2019,100131608219W600,WILDER,56.11828333333333,-120.91842222222223,10392.0
2019-02-11,2019,200A021A093P0900,SWAN LAKE,55.53557222222222,-120.05900555555556,28572.2
2019-02-11,2019,200A011A093P0900,SWAN LAKE,55.53557222222222,-120.05916388888889,21377.1
2019-02-11,2019,200D011A093P0900,SWAN LAKE,55.53557222222222,-120.05908611111111,30938.5
2019-02-09,2019,100032208219W600,WILDER,56.11831388888889,-120.91861111111112,21451.0
2019-02-06,2019,103143308017W600,TOWERLAKE,56.00251388888889,-120.63215,8405.341801
2019-02-06,2019,104020408117W600,TOWERLAKE,56.002361111111114,-120.63231944444443,33055.3
2019-02-05,2019,102020408117W600,TOWERLAKE,56.00228333333333,-120.63240277777777,30486.4
2019-01-30,2019,200C038F094B1600,TOWN,56.84153888888889,-122.32510833333333,14595.68
2019-01-29,2019,100112208219W600,WILDER,56.11851388888889,-120.91875277777778,20633.0
2019-01-29,2019,100011908219W600,WILDER,56.117983333333335,-120.91803333333334,18706.0
2019-01-29,2019,100012108219W600,WILDER,56.11801944444444,-120.91788333333334,18308.0
2019-01-29,2019,202C038F094B1600,TOWN,56.84150277777778,-122.32525833333332,15240.42
2019-01-29,2019,100043208021W600,GROUNDBIRCH,55.971069444444446,-121.20863611111112,15052.0
2019-01-29,2019,100053108017W600,TOWER,55.98632222222222,-120.677375,1629.1
2019-01-28,2019,100070408117W600,TOWERLAKE,56.00243611111111,-120.63223333333333,28225.5
2019-01-26,2019,104051308117W600,TOWER LAKE,56.01531388888889,-120.49623333333334,12026.8
2019-01-26,2019,105051308117W600,TOWER LAKE,56.01540555555555,-120.49623333333334,14594.1
2019-01-25,2019,100131408117W600,TOWER LAKE,56.01549444444444,-120.49623333333334,17531.7
2019-01-22,2019,200A065I094A1200,FIREWEED,56.69360277777778,-121.53865833333333,24531.76
2019-01-21,2019,102141408117W600,TOWER LAKE,56.01576388888889,-120.49623333333334,26968.1
2019-01-21,2019,100141408117W600,TOWER LAKE,56.015675,-120.49623333333334,23540.0
2019-01-20,2019,103051308117W600,TOWER LAKE,56.015225,-120.49623333333334,9281.3
2019-01-18,2019,102140808117W600,TOWERLAKE,56.00078611111111,-120.60307777777777,10141.6
2019-01-18,2019,100152508823W600,FIREWEED,56.69351111111111,-121.53848055555555,26568.88
2019-01-16,2019,100111308117W600,TOWER LAKE,56.01558333333333,-120.49623333333334,13084.3
2019-01-12,2019,100163507916W600,SUNRISE,55.90633333333333,-120.40316944444444,8004.9
2019-01-12,2019,100162108219W600,WILDER,56.12777777777778,-120.931675,13164.0
2019-01-11,2019,103130808117W600,TOWERLAKE,56.00141388888889,-120.60307777777777,11167.1
2019-01-11,2019,102160708117W600,TOWERLAKE,56.00141388888889,-120.60275833333333,14051.7
2019-01-11,2019,102130808117W600,TOWERLAKE,56.00141388888889,-120.60291944444444,12748.1
2019-01-11,2019,100150808117W600,TOWERLAKE,56.00141388888889,-120.60323888888888,10100.6
2019-01-10,2019,104160708117W600,TOWERLAKE,56.00141388888889,-120.60179722222222,17401.0
2019-01-10,2019,104130808117W600,TOWERLAKE,56.00141388888889,-120.60211666666666,21046.8
2019-01-10,2019,105160708117W600,TOWERLAKE,56.00141388888889,-120.60195555555555,25687.4
2019-01-10,2019,102010208016W600,SUNRISE,55.90642222222222,-120.40316944444444,7402.7
2019-01-09,2019,102150808117W600,TOWERLAKE,56.00078333333333,-120.6032361111111,18991.9
2019-01-09,2019,103160708117W600,TOWERLAKE,56.00141388888889,-120.60155555555555,26742.4
2019-01-09,2019,100140808117W600,TOWERLAKE,56.00078611111111,-120.60291666666666,20149.5
2019-01-09,2019,103010208016W600,SUNRISE,55.90646666666667,-120.40316944444444,628.8
2019-01-09,2019,102163507916W600,SUNRISE,55.90637777777778,-120.40316944444444,1613.5
2019-01-09,2019,104010208016W600,SUNRISE,55.906508333333335,-120.40316944444444,8463.2
2019-01-08,2019,100090308016W600,SUNRISE,55.906597222222224,-120.40316944444444,8975.4
2019-01-06,2019,100080208016W600,SUNRISE,55.906552777777776,-120.40316944444444,8870.9
2019-01-06,2019,100102208219W600,WILDER,56.127763888888886,-120.93151666666667,20457.0
2019-01-03,2019,100121008823W600,INGA,56.61661388888889,-121.57427222222222,79.0
2018-12-14,2018,100112707814W600,DAWSON CREEK,55.802322222222216,-120.13163333333333,11403.4
2018-12-14,2018,100122707814W600,DAWSON CREEK,55.802277777777775,-120.13163333333333,10093.9
2018-12-14,2018,100092807814W600,DAWSON CREEK,55.802233333333334,-120.13163333333333,8032.9
2018-12-13,2018,100102807814W600,DAWSON CREEK,55.802188888888885,-120.13163333333333,6748.2
2018-12-08,2018,200D010F094H0500,LAPRISE,57.31619166666666,-121.84561388888888,17561.8
2018-12-08,2018,102010607914W600,DAWSON CREEK,55.802144444444444,-120.13163333333333,9768.5
2018-12-04,2018,200B010F094H0500,LAPRISE,57.31616111111111,-121.84568055555555,21521.7
2018-12-02,2018,200A004D094H0300,BUICKCREEKWEST,57.00134444444444,-121.46507222222222,12282.0
2018-12-01,2018,100020708523W600,INGA,56.35114166666667,-121.61913333333332,34.6
2018-11-29,2018,103012308118W600,SEPTIMUS,56.03541944444444,-120.73592222222223,6518.2
2018-11-29,2018,102162308118W600,SEPTIMUS,56.03550555555555,-120.73589166666667,7970.6
2018-11-29,2018,200D094L094A1400,W BUICK,57.00126111111111,-121.46509166666667,12900.0
2018-11-25,2018,100133007817W600,SUNRISE,55.79266666666666,-120.63614722222223,163.2
2018-11-24,2018,100010408215W600,PARKLAND,56.07071666666667,-120.29875555555556,6259.31
2018-11-22,2018,100163308115W600,PARKLAND,56.07058333333334,-120.29875555555556,6503.2
2018-11-21,2018,200B058H094B0900,TOWNSEND,56.644225,-122.10841388888889,12656.7
2018-11-18,2018,200A058H094B0900,TOWNSEND,56.644280555555554,-122.10828888888888,17196.07
2018-11-14,2018,200C021H094G0100,JEDNEY,57.09263611111111,-121.98945555555555,9978.9
2018-11-12,2018,100053407914W600,DAWSON,55.890055555555556,-120.10780555555554,39.7
2018-11-11,2018,100130808117W600,TOWER,56.01181388888889,-120.6325111111111,129.6
2018-11-08,2018,102121708017W600,SUNRISE,55.93347222222222,-120.60191666666667,9209.6
2018-11-08,2018,103121708017W600,SUNRISE,55.93347222222222,-120.60207777777777,9877.0
2018-11-08,2018,100051708017W600,SUNRISE,55.93347222222222,-120.60159722222221,15128.4
2018-11-08,2018,100121708017W600,SUNRISE,55.93347222222222,-120.60175833333332,11888.9
2018-11-07,2018,100010908118W600,SEPTIMUS,56.01230555555556,-120.76360833333334,2426.8
2018-11-06,2018,102023007914W600,DOE,55.89223055555556,-120.19048611111111,16548.4
2018-11-06,2018,102122907914W600,DOE,55.892319444444446,-120.19048611111111,16434.1
2018-11-06,2018,103083007914W600,DOE,55.89214166666667,-120.19048611111111,15831.9
2018-11-06,2018,103062108723W600,INGA,56.573975000000004,-121.61200555555556,13467.53
2018-11-05,2018,102083007914W600,DOE,55.89205,-120.19048611111111,15398.0
2018-11-02,2018,200C074G094A1300,FIREWEED,56.91056111111111,-121.68738333333334,13855.0
2018-11-02,2018,100161408114W600,MICA,56.03529722222222,-120.0898611111111,12734.5
2018-10-31,2018,100011908017W600,SUNRISE,55.93709166666666,-120.607275,12044.3
2018-10-31,2018,100131708017W600,SUNRISE,55.93709166666666,-120.60695555555554,10543.8
2018-10-31,2018,102011908017W600,SUNRISE,55.93709166666666,-120.60711388888889,14263.1
2018-10-28,2018,102052008017W600,SUNRISE,55.93709166666666,-120.608075,21120.3
2018-10-28,2018,100042008017W600,SUNRISE,55.93709166666666,-120.60791388888889,11359.3
2018-10-28,2018,100052008017W600,SUNRISE,55.93709166666666,-120.60823333333333,10910.3
2018-10-25,2018,200A021F094B1600,TOWN,56.839669444444446,-122.23296111111111,9376.95
2018-10-23,2018,200C030G094B1600,TOWN,56.839736111111115,-122.23285,9363.04
2018-10-21,2018,200D030G094B1600,TOWN,56.83980277777778,-122.23274166666667,12408.08
2018-10-20,2018,100122008017W600,SUNRISE,55.93875277777777,-120.60783333333333,20229.0
2018-10-20,2018,102122008017W600,SUNRISE,55.93875277777777,-120.60799444444444,11319.7
2018-10-19,2018,103052008017W600,SUNRISE,55.93875277777777,-120.60815555555556,8858.8
2018-10-15,2018,102022708219W600,WILDER,56.127769444444446,-120.93136944444444,27086.0
2018-10-15,2018,103022708219W600,WILDER,56.12775555555556,-120.93121388888889,25126.0
2018-10-13,2018,200B022K094A1200,BLUEBERRY,56.705511111111115,-121.79041666666666,45052.6
2018-10-13,2018,103051108118W600,TOWERLAKE,55.99236944444444,-120.68218333333334,28105.0
2018-10-13,2018,102051108118W600,TOWERLAKE,55.99171944444444,-120.68071666666667,22572.8
2018-10-13,2018,100152208219W600,WILDER,56.12778333333333,-120.93152222222223,18878.0
2018-10-12,2018,100041108118W600,TOWERLAKE,55.99237222222222,-120.68234444444445,24365.2
2018-10-12,2018,200D066C094H0400,NIG CREEK,57.041380555555556,-121.78937499999999,11649.5
2018-10-12,2018,102121108118W600,TOWERLAKE,55.99171666666667,-120.68055833333334,15920.2
2018-10-11,2018,103121208016W600,SUNRISE,55.92260833333333,-120.34748888888889,7566.3
2018-10-11,2018,102041308016W600,SUNRISE,55.92278611111111,-120.34749166666666,9112.2
2018-10-10,2018,102131208016W600,SUNRISE,55.92269722222222,-120.34749166666666,7779.7
2018-10-10,2018,200C065C094H0400,NIG CREEK,57.04146111111111,-121.78924166666667,8012.6
2018-10-10,2018,200B075C094H0400,NIG CREEK,57.04153888888889,-121.78911111111111,11315.8
2018-10-09,2018,200A066C094H0400,NIG CREEK,57.0413,-121.78950833333333,10561.5
2018-10-09,2018,102143308017W600,TOWERLAKE,55.997825,-120.63950555555556,15656.81
2018-10-09,2018,100131208016W600,SUNRISE,55.92274166666667,-120.34749166666666,8024.4
2018-10-08,2018,202D042I094B0900,TOWN,56.693505555555554,-122.01407222222223,8305.7
2018-10-08,2018,102142108723W600,INGA,56.54530277777778,-121.60980555555555,21762.65
2018-10-08,2018,103131208016W600,SUNRISE,55.92265277777778,-120.34749166666666,9825.2
2018-10-08,2018,100041308016W600,SUNRISE,55.92283055555556,-120.34749166666666,8715.5
2018-10-07,2018,112011308118W600,TOWERLAKE,55.99789166666667,-120.63939722222223,5041.82
2018-10-07,2018,203D042I094B0900,TOWN,56.69349444444444,-122.01415,8930.1
2018-10-07,2018,105021308118W600,TOWERLAKE,55.99775833333334,-120.63961388888889,6414.53
2018-10-06,2018,204D042I094B0900,TOWN,56.693486111111106,-122.01422777777778,9163.4
2018-10-05,2018,202C042I094B0900,TOWN,56.693463888888886,-122.01438611111111,10705.0
2018-10-04,2018,200C042I094B0900,TOWN,56.693475,-122.01430555555555,10958.4
2018-10-03,2018,100141508521W600,RED CREEK,56.35948333333334,-121.228075,7476.2
2018-10-02,2018,200D042I094B0900,TOWN,56.69351388888889,-122.01399444444445,8751.4
2018-09-30,2018,107140708117W600,TOWERLAKE,56.00185833333333,-120.63285277777777,13415.22
2018-09-30,2018,103150708117W600,TOWERLAKE,56.00111388888889,-120.6323861111111,17737.15
2018-09-30,2018,103140708117W600,TOWERLAKE,56.001266666666666,-120.63221666666666,16549.16
2018-09-29,2018,100150708117W600,TOWERLAKE,56.001936111111114,-120.63276944444443,19349.1
2018-09-28,2018,100143308017W600,TOWERLAKE,56.00165,-120.63179166666666,12770.7
2018-09-27,2018,100020408117W600,TOWERLAKE,56.00145,-120.6319861111111,13869.6
2018-09-24,2018,100010708723W600,INGA,56.55405277777778,-121.64826388888889,22761.98
2018-09-23,2018,202B097B094B1600,TOWN,56.83960833333334,-122.23308888888889,26628.47
2018-09-23,2018,102150708117W600,TOWERLAKE,56.00201111111111,-120.63268333333333,12700.78
2018-09-16,2018,103123308017W600,TOWER,55.994061111111115,-120.64093611111112,22341.9
2018-09-16,2018,102123308017W600,TOWER,55.99412777777778,-120.64082777777779,22365.5
2018-09-15,2018,200B067A094H0400,NIG CREEK,57.07430555555556,-121.59817777777778,12961.0
2018-09-12,2018,200D067A094H0400,NIG CREEK,57.07430555555556,-121.59801388888889,13602.0
2018-09-11,2018,105140708117W600,TOWERLAKE,56.00103611111111,-120.63246944444444,11358.09
2018-09-11,2018,100140708117W600,TOWERLAKE,56.00118888888889,-120.63229999999999,10646.73
2018-09-11,2018,104140708117W600,TOWERLAKE,56.00111388888889,-120.6323861111111,16564.99
2018-09-10,2018,106140708117W600,TOWERLAKE,56.001669444444445,-120.63306388888888,13908.59
2018-09-10,2018,100011008116W600,PARKLAND,56.002808333333334,-120.40550555555556,14195.9
2018-09-09,2018,200D066A094H0400,NIG CREEK,57.07430555555556,-121.59784722222221,13335.0
2018-09-06,2018,100150908116W600,PARKLAND,56.00316111111111,-120.40548611111112,10671.9
2018-09-06,2018,100041508523W600,INGA,56.36492777777778,-121.55369166666667,31.2
2018-09-06,2018,103160608017W600,SUNRISE,55.90020555555555,-120.61194444444443,16755.02
2018-09-06,2018,100100908116W600,PARKLAND,56.00298055555555,-120.40548611111112,10585.3
2018-09-06,2018,100160608017W600,SUNRISE,55.90011666666666,-120.61194444444443,15227.92
2018-09-06,2018,102160608017W600,SUNRISE,55.90002777777778,-120.6119611111111,13878.07
2018-09-05,2018,102130508017W600,SUNRISE,55.90056666666666,-120.61194444444443,15377.09
2018-09-04,2018,103140508017W600,SUNRISE,55.90065555555555,-120.61194444444443,15315.97
2018-09-04,2018,100021208116W600,PARKLAND,56.002897222222224,-120.40550277777778,20767.3
2018-09-04,2018,100130508017W600,SUNRISE,55.900475,-120.61194444444443,15142.93
2018-09-03,2018,100162708621W600,STODDART WEST,56.46326388888889,-121.21886388888889,23471.6
2018-09-02,2018,100130708117W600,TOWERLAKE,56.00151666666667,-120.6332361111111,13131.8
2018-09-02,2018,102140708117W600,TOWERLAKE,56.00159166666667,-120.63314999999999,18490.72
2018-09-02,2018,103130708117W600,TOWERLAKE,56.00136388888889,-120.63340555555556,20395.8
2018-09-02,2018,102130708117W600,TOWERLAKE,56.00143888888889,-120.63331944444444,14337.39
2018-09-01,2018,102100908116W600,PARKLAND,56.00306944444444,-120.40548611111112,10590.0
2018-09-01,2018,205B014A094B1600,BLUEBERRY,56.74485,-122.03807777777777,10488.06
2018-08-31,2018,203A072I094B0900,BLUEBERRY,56.74483888888889,-122.03815555555555,14558.76
2018-08-31,2018,204B014A094B1600,BLUEBERRY,56.74486111111111,-122.038,11751.86
2018-08-29,2018,202A014A094B1600,BLUEBERRY,56.744880555555554,-122.03784166666667,7314.34
